epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.439210735470257,0.20403099432587624,0.9753694581280788,0.9753553033221565
2,0.08840693626109085,0.0349752011406963,0.9911330049261083,0.9911349258578745
3,0.059760348253905346,0.056404557302812464,0.993103448275862,0.9931058703825103
4,0.039029392396404475,0.01676358388101562,0.994088669950739,0.9940911263162313
5,0.05153838058812257,0.04275600348773878,0.994088669950739,0.9940911263162313
6,0.029969183543283835,0.031141992807079077,0.9921182266009853,0.9921204721730554
7,0.0324636570580593,0.019972045229224022,0.994088669950739,0.9940911263162313
8,0.03418385755644257,0.01573961465142304,0.9921182266009853,0.992121501754975
9,0.029911735690633486,0.01479083932957792,0.994088669950739,0.9940911263162313
10,0.0334712182117795,0.01747434174171758,0.993103448275862,0.99310674411898
11,0.02698190446192731,0.01865262822366276,0.993103448275862,0.9931058703825103
12,0.04056669630563192,0.02720853642529164,0.9911330049261083,0.9911349258578745
13,0.02892697795548262,0.026600752787301563,0.9911330049261083,0.9911349258578745
14,0.02713823652172343,0.02256541628359976,0.993103448275862,0.9931058703825103
15,0.028719572995814815,0.018267151536352166,0.993103448275862,0.9931058703825103
16,0.03134947319853855,0.01881893086115838,0.993103448275862,0.9931058703825103
17,0.0275125496582555,0.03157061679758044,0.9911330049261083,0.9911382960685557
18,0.034178769246156766,0.020885728144243387,0.9921182266009853,0.9921204721730554
19,0.02862938102031362,0.019249141968799677,0.993103448275862,0.9931058703825103
