epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.3971406394373542,0.05656911293044686,0.9921182266009853,0.992121501754975
2,0.06441868876556385,0.06816497536055977,0.9733990147783251,0.9733630872379259
3,0.03249629121676299,0.0158393661308196,0.994088669950739,0.9940911263162313
4,0.031441774207814584,0.04770574927789539,0.9901477832512315,0.990149225601917
5,0.03729872932668481,0.015172260123392789,0.994088669950739,0.9940911263162313
6,0.0397949412797628,0.01669465830045347,0.994088669950739,0.9940911263162313
7,0.022939991117570547,0.019113296820506775,0.9921182266009853,0.9921204721730554
8,0.05472165699510551,0.01843827949454635,0.994088669950739,0.9940911263162313
9,0.031674229517368827,0.020005252479609936,0.9921182266009853,0.9921204721730554
10,0.030474522405783352,0.021296818358329972,0.994088669950739,0.9940911263162313
11,0.02511360700680449,0.018781521063829132,0.994088669950739,0.9940911263162313
12,0.02735049767929902,0.015201188692567591,0.994088669950739,0.9940911263162313
13,0.03097378748999757,0.048681131316698156,0.9852216748768473,0.9852182106148596
14,0.02314257308095912,0.01510238018976473,0.993103448275862,0.9931058703825103
15,0.0227555334208396,0.020186363794724826,0.9921182266009853,0.9921204721730554
16,0.02494142103657167,0.02232774646703195,0.9921182266009853,0.9921204721730554
17,0.03159537372306973,0.023371141048599497,0.993103448275862,0.99310674411898
18,0.05656538734301485,0.01645192157566555,0.994088669950739,0.9940911263162313
19,0.032778558276759455,0.014674857855368373,0.994088669950739,0.9940911263162313
20,0.023118029214776084,0.013924470714677284,0.994088669950739,0.9940911263162313
21,0.0266449980227522,0.016110365686438977,0.993103448275862,0.9931058703825103
22,0.022526616993167804,0.014480036951173947,0.994088669950739,0.9940911263162313
23,0.02202945224130563,0.024152576908818273,0.9911330049261083,0.9911349258578745
24,0.033800400153493615,0.016759630248998292,0.994088669950739,0.9940911263162313
25,0.02735725502533581,0.014915047195245279,0.994088669950739,0.9940911263162313
26,0.02406594984766735,0.014427622720944555,0.994088669950739,0.9940911263162313
27,0.02204821123228661,0.015382710722409598,0.993103448275862,0.9931058703825103
28,0.021073099782384027,0.013870725867104028,0.994088669950739,0.9940911263162313
29,0.02190341528425339,0.0123349301142337,0.994088669950739,0.9940911263162313
30,0.02251144146977902,0.013642691455555855,0.994088669950739,0.9940911263162313
31,0.0214028658078579,0.021024633970223805,0.9921182266009853,0.9921204721730554
32,0.021202465138387975,0.013964457414459064,0.994088669950739,0.9940911263162313
33,0.03709961954220095,0.02679721470713048,0.9921182266009853,0.9921204721730554
34,0.030404063214505957,0.01384435300739284,0.994088669950739,0.9940911263162313
35,0.023965944647881827,0.01615983448306757,0.993103448275862,0.9931058703825103
36,0.018161193659606913,0.016902802119140636,0.9921182266009853,0.9921204721730554
37,0.026500347490331436,0.01691772335798447,0.9921182266009853,0.9921204721730554
38,0.023275676120033978,0.014030527734236742,0.994088669950739,0.9940903541297916
39,0.018250369217421333,0.014776758732294892,0.993103448275862,0.9931058703825103
