epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,-1.0639495107234988e+19,-1.2181692045975835e+20,0.035929531757070005,0.0024923148007813165
2,-3.1152220344586674e+21,-4.912053648677202e+21,0.035929531757070005,0.0024923148007813165
3,-5.430626902096955e+21,-5.957615592254832e+21,0.035929531757070005,0.0024923148007813165
4,-6.366869243596693e+21,-6.71470337075014e+21,0.035929531757070005,0.0024923148007813165
5,-6.897087700447619e+21,-7.085135857364949e+21,0.035929531757070005,0.0024923148007813165
6,-7.112584036209729e+21,-7.199956489675585e+21,0.035929531757070005,0.0024923148007813165
7,-7.243550446912149e+21,-7.313911823601566e+21,0.035929531757070005,0.0024923148007813165
8,-7.331369220194997e+21,-7.419277290274526e+21,0.035929531757070005,0.0024923148007813165
9,-7.452200156827989e+21,-7.535734929674012e+21,0.035929531757070005,0.0024923148007813165
10,-7.562739223776742e+21,-7.64055572884485e+21,0.035929531757070005,0.0024923148007813165
11,-7.66220432761166e+21,-7.745412541761615e+21,0.035929531757070005,0.0024923148007813165
12,-7.764775978629186e+21,-7.85333044359151e+21,0.035929531757070005,0.0024923148007813165
13,-7.896654154801807e+21,-7.959516655916717e+21,0.035929531757070005,0.0024923148007813165
14,-7.988060142541224e+21,-8.066896235094435e+21,0.035929531757070005,0.0024923148007813165
15,-8.095165428862067e+21,-8.17558979735476e+21,0.035929531757070005,0.0024923148007813165
16,-8.205254267342219e+21,-8.283216504720624e+21,0.035929531757070005,0.0024923148007813165
17,-8.304202044918273e+21,-8.393573107964054e+21,0.035929531757070005,0.0024923148007813165
18,-8.404782998601953e+21,-8.502528611130909e+21,0.035929531757070005,0.0024923148007813165
19,-8.51067319695621e+21,-8.612698368255033e+21,0.035929531757070005,0.0024923148007813165
20,-8.644575713431277e+21,-8.737869647566752e+21,0.035929531757070005,0.0024923148007813165
21,-8.765836780503918e+21,-8.855586463059241e+21,0.035929531757070005,0.0024923148007813165
22,-8.88363909513873e+21,-8.968712806136e+21,0.035929531757070005,0.0024923148007813165
23,-8.980956531110861e+21,-9.081890180235099e+21,0.035929531757070005,0.0024923148007813165
24,-9.109550454348038e+21,-9.1971529883629e+21,0.035929531757070005,0.0024923148007813165
25,-9.213333660880827e+21,-9.311519911810138e+21,0.035929531757070005,0.0024923148007813165
26,-9.34089067674419e+21,-9.427107597248401e+21,0.035929531757070005,0.0024923148007813165
27,-9.448809157094172e+21,-9.588317467018743e+21,0.035929531757070005,0.0024923148007813165
28,-9.629038900219715e+21,-9.710961642097055e+21,0.035929531757070005,0.0024923148007813165
29,-9.799692126213005e+21,-9.916842961167828e+21,0.035929531757070005,0.0024923148007813165
30,-9.94598264742961e+21,-1.0042911096965498e+22,0.035929531757070005,0.0024923148007813165
31,-1.007666465021737e+22,-1.0170214140956771e+22,0.035929531757070005,0.0024923148007813165
32,-1.0270352961024656e+22,-1.042277537838976e+22,0.035929531757070005,0.0024923148007813165
33,-1.0461470212156738e+22,-1.0557591180026302e+22,0.035929531757070005,0.0024923148007813165
34,-1.0598144015710598e+22,-1.0692404909107858e+22,0.035929531757070005,0.0024923148007813165
35,-1.0739805987903933e+22,-1.0826836779723196e+22,0.035929531757070005,0.0024923148007813165
36,-1.0867065715800714e+22,-1.0961591045977952e+22,0.035929531757070005,0.0024923148007813165
37,-1.0983594182778517e+22,-1.1098936529037998e+22,0.035929531757070005,0.0024923148007813165
38,-1.115760214010442e+22,-1.12411475602025e+22,0.035929531757070005,0.0024923148007813165
39,-1.1282416363906877e+22,-1.1385980501194124e+22,0.035929531757070005,0.0024923148007813165
40,-1.1426224218728833e+22,-1.1532773059571267e+22,0.035929531757070005,0.0024923148007813165
41,-1.1572589496449169e+22,-1.1681876988487633e+22,0.035929531757070005,0.0024923148007813165
42,-1.1723713649685064e+22,-1.1823468870222425e+22,0.035929531757070005,0.0024923148007813165
43,-1.1851056587429143e+22,-1.196449789524238e+22,0.035929531757070005,0.0024923148007813165
44,-1.2016796052126526e+22,-1.210765352991013e+22,0.035929531757070005,0.0024923148007813165
45,-1.2152155481590183e+22,-1.224949873358568e+22,0.035929531757070005,0.0024923148007813165
