epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.19460786149705417,0.04352033898236277,0.9905683192261185,0.9905940166103829
2,0.06137421824963566,0.02516905015894539,0.9908101571946796,0.9907827893074879
3,0.0472751896831371,0.019594944847089825,0.9949214026602177,0.9949255016080301
4,0.07097284732609595,0.02076727113331016,0.9954050785973397,0.9954104159136359
5,0.024095724849499834,0.03154052982406376,0.9915356711003628,0.9915271684179295
6,0.03233109738081136,0.02386584128591513,0.9951632406287787,0.9951623644051771
7,0.018912793472750083,0.014937210069937675,0.9956469165659009,0.9956429448791051
8,0.03600164403904565,0.01091991720479253,0.9966142684401451,0.9966179019945082
9,0.061472280331076185,0.013228865685043315,0.9961305925030229,0.9961291879997639
10,0.016452062832689556,0.086773153590529,0.9874244256348247,0.9874766521671133
11,0.03337955890881587,0.023594866501933723,0.9946795646916566,0.9946862140562577
12,0.044412794890534596,0.03514657650953128,0.9937122128174123,0.9937255615302547
13,0.028175814662368757,0.007372529367449759,0.9978234582829504,0.9978216726400531
14,0.01912481289269533,0.018211611836458513,0.9951632406287787,0.9951579354617945
15,0.039866915723512954,0.015835918358576184,0.9941958887545345,0.9941979802596358
16,0.020276804161973458,0.0031016866999949433,0.9990326481257558,0.999032296999941
17,0.017154659582175432,0.0336579345666314,0.9888754534461911,0.9888315799192131
18,0.017113754007282978,0.005957690035847127,0.9985489721886336,0.9985494950649088
19,0.014592169564180198,0.017607849698587072,0.9939540507859734,0.9939446137115667
20,0.040564907822807944,0.007494227124141335,0.9983071342200726,0.9983063654357881
21,0.019201302108924692,0.0029555530021654394,0.9985489721886336,0.998548709321553
22,0.02060062517870616,0.0027781193263733636,0.9992744860943168,0.9992744204371614
23,0.019158778047748192,0.005302046487837588,0.9978234582829504,0.9978244377844564
24,0.019338406868948745,0.0006702476412641623,1.0,1.0
25,0.017803855042598946,0.00928117179127746,0.9963724304715841,0.9963701199361518
26,0.01843880304687902,0.006222594004312639,0.9990326481257558,0.999032822735069
27,0.01373596406202975,0.004281995276267346,0.9983071342200726,0.9983060559702042
28,0.01780578401107138,0.005730178028620026,0.9975816203143894,0.9975803012037546
29,0.05946438417490946,0.003695424347860686,0.9995163240628778,0.9995163240628778
30,0.015691810540270263,0.005073242651759459,0.9990326481257558,0.999032822735069
