epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.2935888649178333,0.1791444200942311,0.9468232044198895,0.9467972531300917
2,0.22024565618791975,0.18892328784489595,0.9026243093922652,0.9019294592793407
3,0.20939118861814995,0.48751723535811703,0.7904005524861878,0.7784943974427361
4,0.23196184132603603,0.13245904738771727,0.9575276243093923,0.9575820468836768
5,0.14140151989013236,0.14800768722883836,0.9613259668508287,0.9613750201805555
6,0.15195139628319185,0.1292015841301632,0.9620165745856354,0.9620654671481971
7,0.10960121086313807,0.13111773460270823,0.962707182320442,0.9627547126965725
8,0.21527724049936675,0.1410343287071898,0.9589088397790055,0.9589613226335614
9,0.11348713255971422,0.13714662503748004,0.9592541436464088,0.9593057889097732
10,0.15245393449188951,0.14848891662630737,0.955110497237569,0.9551683720470237
11,0.2811765028557628,0.16636840264998798,0.9540745856353591,0.9541299343510106
12,0.16764837550024028,0.15382846839930886,0.9568370165745856,0.9568924914778035
13,0.13536672726366739,0.12482482741082558,0.9623618784530387,0.9624099509836822
14,0.12795398186615997,0.113110462037863,0.9633977900552486,0.9634449047064444
15,0.17869750559475733,0.1180847109043294,0.9633977900552486,0.9634449047064444
16,0.14598655983565717,0.11905143362161975,0.9609806629834254,0.9610309264323682
17,0.14362467409493618,0.13212073290068257,0.9582182320441989,0.9582717696985765
18,0.1335450370677231,0.1321482124338752,0.9609806629834254,0.9610310430814619
19,0.12020108576383434,0.13037630137481593,0.9630524861878453,0.9630999892171284
20,0.1850599770406777,0.11964404227356387,0.9623618784530387,0.9624104368718699
21,0.1525010089030812,0.12042223769108523,0.962707182320442,0.9627552724841715
22,0.11284125971619359,0.1183870483756663,0.9633977900552486,0.9634449896603905
23,0.11459642124809649,0.11817015507635763,0.9640883977900553,0.9641346234855682
24,0.12468722422915228,0.11896688698425131,0.962707182320442,0.9627552724841715
