epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.33293110422505146,0.15146168662770265,0.9368093922651933,0.9363040225879108
2,0.09148870678242639,0.1974021224022035,0.9236878453038674,0.9228302137343789
3,0.07035421262375308,0.24561239040948102,0.9174723756906077,0.9164094866880931
4,0.05654188605837446,0.10920850016323029,0.9554558011049724,0.9552367033522012
5,0.06773185079423871,0.2381768838752663,0.9136740331491713,0.912480418505207
6,0.0628395044102165,0.26868865299887584,0.9008977900552486,0.8991685691189949
7,0.059930725833968024,0.31444129331335835,0.8998618784530387,0.8981047378296675
8,0.047291404303466025,0.1255272483600764,0.9513121546961326,0.9510222725628809
9,0.05481449474864857,0.21566523345281693,0.9337016574585635,0.9331669194433045
10,0.025812174210158134,0.15674221862509663,0.9468232044198895,0.9464641223134554
11,0.032681335243664095,0.17289308641836382,0.9399171270718232,0.9394487916447037
12,0.0382567238051874,0.26466183191440606,0.9091850828729282,0.9078073056930491
13,0.04273293663247436,0.19968289777118609,0.931975138121547,0.931315099017431
14,0.02407040699497744,0.07118772846982749,0.9713397790055248,0.9712615301840671
15,0.037349790187243034,0.2789896720479589,0.9195441988950276,0.9185350757413799
16,0.04297074356547013,0.3875154362771485,0.8957182320441989,0.8937418521755591
17,0.03407985765456743,0.0392623281269123,0.9882596685082873,0.9882496055747906
18,0.03277361905283024,0.15505462104554366,0.9599447513812155,0.9597629757777156
19,0.02604240599999421,0.02620455833896058,0.9892955801104972,0.9892867486862512
20,0.02838142967863808,0.16483205661739772,0.9395718232044199,0.9390803018298436
21,0.028393738218591494,0.08742507912574622,0.9761740331491713,0.9761307592609542
22,0.023376906669818658,0.19042338696245423,0.9516574585635359,0.9513725165502183
23,0.03730521771074218,0.1477100543172413,0.9692679558011049,0.9691700670681754
24,0.026674943927284412,0.10624952861336776,0.9661602209944752,0.966037856920282
25,0.022450287110418136,0.12048091817774681,0.9599447513812155,0.9597629757777156
26,0.03306711276147827,0.2508509479329331,0.9378453038674033,0.9373354750720326
27,0.03441595284066621,0.0981494970304422,0.9696132596685083,0.9695234781473119
28,0.02540198022221069,0.14863495726250267,0.955110497237569,0.9548720653748568
29,0.012233794233050205,0.04644875735202455,0.9841160220994475,0.9840937219663366
