epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.414739775467321,0.11781584167788572,0.9655983534254631,0.9654953438407579
2,0.10653426117489034,0.06405108835637284,0.9864745663040282,0.986468659979998
3,0.08929988475737276,0.058193249309178456,0.9852984416348133,0.985271681780625
4,0.06924726078089323,0.0646937296897579,0.9847103793002058,0.9846985725398583
5,0.08829962506889402,0.0704148226874558,0.9832402234636871,0.9832499538832353
6,0.06985609200920771,0.022901442876815982,0.9941193766539254,0.994118741380597
7,0.04599570737509556,0.05506027883897964,0.9805939429579535,0.9805194588438002
8,0.031883067282661604,0.02021692157005702,0.9941193766539254,0.9941193766539254
9,0.034350436256497974,0.025393357777422795,0.9941193766539254,0.9941161554835175
10,0.062164234677257436,0.013002518903141637,0.9961775948250514,0.9961778001987022
11,0.03243983875098842,0.015294862928817729,0.9964716259923552,0.9964720044732538
12,0.03434069088217696,0.07844190788329988,0.9908850338135843,0.990897651137901
13,0.025960600443171448,0.031597037580620234,0.9938253454866216,0.993828930378034
14,0.055043670267904896,0.05785126567970661,0.9952955013231403,0.9952955013231403
15,0.027983638657611654,0.012845343690915473,0.995589532490444,0.9955925478382812
16,0.03399001732430496,0.011933051481537503,0.9964716259923552,0.9964700852121734
17,0.018487028901286843,0.008154280847577338,0.9970596883269627,0.9970606278299179
18,0.07244339567947032,0.02111592860640336,0.995589532490444,0.9955902408854191
19,0.02895256728170144,0.011285514490056138,0.9973537194942664,0.9973549810476583
20,0.018262111314266225,0.011080416393701008,0.9970596883269627,0.9970612430137132
21,0.01256127660223908,0.002931101193380216,0.9988238753307851,0.9988238753307851
22,0.09289799389578766,0.011970038927687204,0.9973537194942664,0.9973549810476583
23,0.020038297475760983,0.0058849535830121594,0.9988238753307851,0.9988241267578646
24,0.008640773131567555,0.003291421018554064,0.9991179064980888,0.9991177633098501
25,0.024229719916283518,0.004969560595073026,0.9991179064980888,0.9991180481770838
26,0.007384633972448789,0.006984301600825202,0.9976477506615701,0.9976487492284595
27,0.027465401543315605,0.07621101287535854,0.9891208468097619,0.9890990782810439
28,0.03635029129642174,0.008338287598751316,0.9982358129961776,0.9982363766979507
29,0.0172749285890989,0.008476021483910351,0.9985298441634813,0.9985297648941264
30,0.012715986090851698,0.002342242233591522,0.9991179064980888,0.9991180481770838
