epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.25573837038977076,0.0832298199377404,0.9827731092436974,0.9827702259799367
2,0.11944627244503175,0.08056345473093625,0.9743697478991596,0.9743455971433597
3,0.09490880290072894,0.13775895501795282,0.9794117647058823,0.9794243983185424
4,0.11038483761216164,0.0839399393923711,0.9802521008403361,0.9802616251816282
5,0.11833119601903021,0.0851980096370792,0.9831932773109243,0.9831986061174365
6,0.157681735726567,0.1317597007904787,0.9844537815126051,0.9844554739299753
7,0.1589863509351579,0.2006824333117746,0.9571428571428572,0.9571670760233386
8,0.0897635772901059,0.06903914384899001,0.9810924369747899,0.9810819513884599
9,0.06985375132622428,0.04911190527844357,0.9873949579831933,0.9873965912011108
10,0.06957628219022041,0.11566405638530611,0.9785714285714285,0.978584940679937
11,0.20070943346687115,0.14802324779381687,0.9428571428571428,0.942522707667637
12,0.09412998581569569,0.07185270760023832,0.9747899159663865,0.9747560568455268
13,0.300094736767975,0.3440939204979457,0.9365546218487395,0.9362301143408184
14,0.1190490589452914,0.07673222142227644,0.9781512605042016,0.9781522352512954
15,0.05039879813534701,0.08874967883427477,0.9810924369747899,0.9810771728018765
16,0.08418623925883749,0.13797066605071165,0.9865546218487395,0.9865574296734643
17,0.11886555436574836,0.09189484424880145,0.984873949579832,0.9848732532056648
18,0.11216981891385618,0.03982737151899115,0.9882352941176471,0.9882330269873523
19,0.03425295670057355,0.06339311672879214,0.980672268907563,0.980662129762753
20,0.08519114775683627,0.07229304182976805,0.9836134453781512,0.983614533217193
21,0.1399299291234403,0.1013685362584082,0.9735294117647059,0.9735007444018554
22,0.07975980029657886,0.09047354716732087,0.980672268907563,0.9806597704385898
23,0.2260265698321599,0.2049837439533385,0.9718487394957983,0.9718076402119883
24,0.18554119977341405,0.14432921580490893,0.9567226890756303,0.9565832458665992
25,0.09764179266619576,0.10858461276742579,0.9869747899159664,0.9869744924082112
26,0.09753464297201468,0.13944012371298764,0.9743697478991596,0.9743473451953676
27,0.18967734605809028,0.1094152206187933,0.9701680672268908,0.9700931320375352
28,0.17297818742439777,0.11602675182949707,0.9726890756302521,0.9726554981283118
