epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.4212094472185458,0.3261958574045432,0.8556306968538665,0.8491992035635468
2,0.2826182466808967,0.22432310559170346,0.9382534548662158,0.9375672217516304
3,0.28674257925826735,0.20436132194675471,0.9450161717142017,0.9445103037740837
4,0.22418590038504618,0.20596746329689275,0.950308732725669,0.949996881124749
5,0.22941850643822176,0.18593170032135545,0.9520729197294914,0.9516702226587203
6,0.20165650679309594,0.18126702137256454,0.952366950896795,0.9519015236432024
7,0.20163548576394572,0.44377886730466504,0.9417818288738606,0.9412320340023518
8,0.19931957456446003,0.17985838295586085,0.9520729197294914,0.9516550414494943
9,0.2149808016888577,0.1712068895341505,0.952366950896795,0.9519093407651842
10,0.1872038652819033,0.17364506288092724,0.9529550132314025,0.9524875726561518
11,0.1902567977623974,0.18611553991612423,0.9491326080564539,0.94867281436459
12,0.17462323426227686,0.22048116837367643,0.9458982652161129,0.9454899062635926
13,0.20324104302131302,0.16580823836079298,0.9544251690679212,0.9540132151821469
14,0.18121207286292956,0.1595539065170304,0.9564833872390474,0.9561004957802601
15,0.18368028853964832,0.1565947378800824,0.9576595119082623,0.9573004150276297
16,0.1667149916149786,0.1583943714818269,0.957953543075566,0.957600256688325
17,0.1751635041576644,0.17217950094868897,0.9558953249044398,0.9555142804402917
18,0.1782886049031878,0.21892589468856208,0.9456042340488092,0.9457156367711774
19,0.1717792021169419,0.15061288487206917,0.9570714495736548,0.9567073652363466
20,0.1422126775015014,0.15102173080108636,0.9585416054101735,0.9581932600912855
21,0.12350273785454857,0.13536939870890236,0.9553072625698324,0.954870565393622
22,0.11858520923280633,0.15745590878482593,0.9564833872390474,0.9561143154450638
23,0.12121005821133514,0.11417463278747282,0.9647162599235519,0.9644499388675605
24,0.08864873549000843,0.07364064581171098,0.9764775066157013,0.9763746198304971
25,0.0503010145615094,0.066363245079645,0.9802999117906498,0.9802556924396673
26,0.16946285190388957,0.1643458608006603,0.9544251690679212,0.9540132151821469
27,0.1965330695969868,0.1579686079559344,0.9582475742428698,0.9579000434586004
28,0.15800417429843908,0.09410873679876247,0.9729491326080565,0.9728046266095024
29,0.0694003743386983,0.09476228512410821,0.9717730079388415,0.9716261897393531
30,0.04821781275699735,0.026806803398802218,0.9932372831520141,0.9932332012766292
