epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,13.944115368102839,0.6490430887788534,0.8231827111984283,0.7554759667598141
2,0.686501552378703,0.6738065145909786,0.5841519318925998,0.6324291239515056
3,0.632622460271427,0.616187852807343,0.5317616240995415,0.5765231969372918
4,0.5430886834681391,0.5411398429423571,0.5703994760969221,0.6151951133531378
5,0.5482714726940957,0.5699223283057412,0.6064178127046497,0.6511437852633443
6,0.47509503516251456,0.5506713430707654,0.5834970530451866,0.6273772636998635
7,0.44907401324093654,0.44138571930428344,0.685003274394237,0.7215722970404319
8,0.48905864930126125,0.5901259661962589,0.5533726260641781,0.5975161325083317
9,0.4456582535169796,0.3804027889855206,0.7701375245579568,0.7905716555066896
10,0.4221393352564045,0.42615303164348006,0.7131630648330058,0.7458417333893274
11,0.4551830253547091,0.5636795976509651,0.510150622134905,0.5499361414286029
12,0.4444568352718018,0.46364439744502306,0.6941715782580222,0.7265595206552304
13,0.47307909589851954,0.5272068067764243,0.618860510805501,0.6629776841785834
14,0.4653391803999593,0.44275915234660107,0.6823837590045841,0.7193407508419771
15,0.5120934574045017,0.5342337060719728,0.5153896529142109,0.5570930047484818
16,0.5471660787027753,0.6285925408204397,0.45579567779960706,0.48743217759069224
17,0.5613656281577256,0.49598438416918117,0.6129666011787819,0.6573533990158203
18,0.47119353839871053,0.4747141234887143,0.6601178781925344,0.6997820120518441
19,0.4934215795494125,0.536602010174344,0.6116568434839554,0.6555552670660276
